SerialNo,Session_Summary,processed_summary,cluster,distance_to_medoid,length,distance_norm,length_norm,score
451,"we continued our discussions on eda. eda is the first step before performing any complex algorithms on the available data. it involves discovering problems associated with the data as well as few possibilities and insights from the data. in todayâ€™s class we looked at some specific problems associated with the raw data and the methods/ algorithms used to tackle these.
the first problem which we discussed was that of presence of lots of noise in the data, which causes hindrance in detecting the true signal. we discussed few methods to solve this problem. we specifically looked at /moving averages for data smootheningâ€™, in which we first learnt about the simple moving average. in this method, we take nearly about 50 data points surrounding a particular data point and evaluate their average inorder to get an average value associated with that particular point. we do the same with all the other points and finally get a smoother curve with the values as averages of some 50-60 points in the neighborhood. the smoothness of the curve depends on the number of data points we are choosing to evaluate the average. as we increase this number, the curve becomes smoother and smoother and eventually becomes a flat horizontal line, when all the points in the set are included in the window. this creates an â€˜artificial signalâ€™ and the original variations in the data vanish completely.  there can also be different ways in which we consider these points. for example, we may consider only those points which lie behind the selected point. this causes a problem at the end point, particularly the one on the left. similarly, we can also consider that window which includes some points behind the selected point and some ahead of it. this also causes problem at the end points. we can choose any of this, however our choice should be justifiable, according to the particular data set. 
next, we can also use exponential/ weighted averages, in which we assign higher weights to the points in the proximity. we must select an optimal size of window or the moving average method, such that we are able to extract the signal from the highly fluctuating values. 
before creating moving averages, we should address the problems of missing values and outliers, else they would cause trouble while creating the ma. 
the next problem is that some values in a column have significantly higher values than some others. this makes the gradient decent algorithm, more biased towards the larger values, thereby causing data imbalance and giving false results. hence, it is important to normalize the values in the columns so that every value lies between 0 and 1. standardization is another process wherein we convert the existing data into standard normal distributions, with mean 0 and standard deviation 1. both of these do not change the shape of the data. if we transform or scale the data, then any algorithm based on calculating euclidean distances would be largely affected. it is important to transform the data first because some algorithms assume that the data is already normally distributed. 
there is another kind of transformation- box cox transformation in which we evaluate the transformed value of each x by using a parameter lambda, which is optimized such that we get the closest approximation to the normally distributed data set. 
apart from transforming the features, we also have to reverse transform the transform the response variables, to get the values in the original form back. 
the third problem which we discussed was regarding the data imbalance, which occurs whenever we have a class whose number of samples are very small compared to the other classes. hence, the class is eventually suppressed by the others. we need to fix this problem, as we may get incorrect results/ predictions on using the imbalanced data. also, the algorithm may not learn well using the imbalanced data. 
to fix this data imbalance, we can do the following:
1)	under sample the majority class.
2)	over sample the minority class. the most naive method is to duplicate the values of the existing points.
3)	ideally, we should sample more points in the surrounding of these points by linearly interpolating between any two points. this is known as smote.
4)	next, instead of just randomly dropping any sample value from the majority class, we can drop those values which have the nearest sample belonging from the minor class. this has two advantages- first is that it creates a distinct boundary between the classes and also in this way we can get rid of some possibly misclassified points. this is known as tomek links.
5)	so, first we can apply smote then use tomek links to improve the quality of the classification model.
","['continued', 'discussion', 'eda', 'eda', 'first', 'step', 'performing', 'complex', 'algorithm', 'available', 'data', 'involves', 'discovering', 'problem', 'associated', 'data', 'well', 'possibility', 'insight', 'data', 'todayâ€™s', 'class', 'looked', 'specific', 'problem', 'associated', 'raw', 'data', 'method', 'algorithm', 'used', 'tackle', 'first', 'problem', 'discussed', 'presence', 'lot', 'noise', 'data', 'cause', 'hindrance', 'detecting', 'true', 'signal', 'discussed', 'method', 'solve', 'problem', 'specifically', 'looked', 'moving', 'average', 'data', 'smoothingâ€™', 'first', 'learnt', 'simple', 'moving', 'average', 'method', 'take', 'nearly', '50', 'data', 'point', 'surrounding', 'particular', 'data', 'point', 'evaluate', 'average', 'border', 'get', 'average', 'value', 'associated', 'particular', 'point', 'point', 'finally', 'get', 'smoother', 'curve', 'value', 'average', '5060', 'point', 'neighborhood', 'smoothness', 'curve', 'depends', 'number', 'data', 'point', 'choosing', 'evaluate', 'average', 'increase', 'number', 'curve', 'becomes', 'smoother', 'smoother', 'eventually', 'becomes', 'flat', 'horizontal', 'line', 'point', 'set', 'included', 'window', 'creates', 'â€˜artificial', 'signalâ€™', 'original', 'variation', 'data', 'vanish', 'completely', 'also', 'different', 'way', 'consider', 'point', 'example', 'may', 'consider', 'point', 'lie', 'behind', 'selected', 'point', 'cause', 'problem', 'end', 'point', 'particularly', 'one', 'left', 'similarly', 'also', 'consider', 'window', 'includes', 'point', 'behind', 'selected', 'point', 'ahead', 'also', 'cause', 'problem', 'end', 'point', 'choose', 'however', 'choice', 'justifiable', 'according', 'particular', 'data', 'set', 'next', 'also', 'use', 'exponential', 'weighted', 'average', 'assign', 'higher', 'weight', 'point', 'proximity', 'must', 'select', 'optimal', 'size', 'window', 'moving', 'average', 'method', 'able', 'extract', 'signal', 'highly', 'fluctuating', 'value', 'creating', 'moving', 'average', 'address', 'problem', 'missing', 'value', 'outlet', 'else', 'would', 'cause', 'trouble', 'creating', 'next', 'problem', 'value', 'column', 'significantly', 'higher', 'value', 'others', 'make', 'gradient', 'decent', 'algorithm', 'biased', 'towards', 'larger', 'value', 'thereby', 'causing', 'data', 'imbalance', 'giving', 'false', 'result', 'hence', 'important', 'normalize', 'value', 'column', 'every', 'value', 'lie', '0', '1', 'standardization', 'another', 'process', 'wherein', 'convert', 'existing', 'data', 'standard', 'normal', 'distribution', 'mean', '0', 'standard', 'deviation', '1', 'change', 'shape', 'data', 'transform', 'scale', 'data', 'algorithm', 'based', 'calculating', 'euclidean', 'distance', 'would', 'largely', 'affected', 'important', 'transform', 'data', 'first', 'algorithm', 'assume', 'data', 'already', 'normally', 'distributed', 'another', 'kind', 'transformation', 'box', 'cox', 'transformation', 'evaluate', 'transformed', 'value', 'x', 'using', 'parameter', 'lambda', 'optimized', 'get', 'closest', 'approximation', 'normally', 'distributed', 'data', 'set', 'apart', 'transforming', 'feature', 'also', 'reverse', 'transform', 'transform', 'response', 'variable', 'get', 'value', 'original', 'form', 'back', 'third', 'problem', 'discussed', 'regarding', 'data', 'imbalance', 'occurs', 'whenever', 'class', 'whose', 'number', 'sample', 'small', 'compared', 'class', 'hence', 'class', 'eventually', 'suppressed', 'others', 'need', 'fix', 'problem', 'may', 'get', 'incorrect', 'result', 'prediction', 'using', 'imbalance', 'data', 'also', 'algorithm', 'may', 'learn', 'well', 'using', 'imbalance', 'data', 'fix', 'data', 'imbalance', 'following', '1', 'sample', 'majority', 'class', '2', 'sample', 'minority', 'class', 'naive', 'method', 'duplicate', 'value', 'existing', 'point', '3', 'ideally', 'sample', 'point', 'surrounding', 'point', 'linearly', 'interpolation', 'two', 'point', 'known', 'smoke', '4', 'next', 'instead', 'randomly', 'dropping', 'sample', 'value', 'majority', 'class', 'drop', 'value', 'nearest', 'sample', 'belonging', 'minor', 'class', 'two', 'advantage', 'first', 'creates', 'distinct', 'boundary', 'class', 'also', 'way', 'get', 'rid', 'possibly', 'misclassified', 'point', 'known', 'tome', 'link', '5', 'first', 'apply', 'smoke', 'use', 'tome', 'link', 'improve', 'quality', 'classification', 'model']",1,1.422290802001953,421,0.4620629074212763,0.501787842669845,0.4660354009461332
284,"data scaling, linear regr3ssions is affected by it. gradiaent descent is immune to it. methods to deal with it. normalize all samples to range between 0 and 1.

clustering. on running clustering through a normalized data we obtained an errorneous result with linear or parallel boundaries. the original data in aspect ratio 1 is spread over a narrow range of y values. when normalized, the clustering improved. because clustering makes use of euclidian distance, scaling or transforming data can improve or worsen classification.

normalization techniques. standardization is to turn a disttibution into one that resembles a standard normal distribution. boxcox transformation turns distributions far from normal into close to normal distributions. (x^lambda-1)/lambda. log transformation takes care of heteroscadacity. because euclidian distance 

caution against confusion matrix being transposed. data imbalance and clustering.

dealing with data imbalance.
case of exoplamets and timeseries flux data. overtsampling is the idea of duplicating certain values when under represented. smote performs linear sampling with two hyperparamaeters, number of samples and smote%. ","['data', 'scaling', 'linear', 'rear3signs', 'affected', 'gradient', 'descent', 'immune', 'method', 'deal', 'normalize', 'sample', 'range', '0', '1', 'clustering', 'running', 'clustering', 'normalized', 'data', 'obtained', 'erroneous', 'result', 'linear', 'parallel', 'boundary', 'original', 'data', 'aspect', 'ratio', '1', 'spread', 'narrow', 'range', 'value', 'normalized', 'clustering', 'improved', 'clustering', 'make', 'use', 'euclidian', 'distance', 'scaling', 'transforming', 'data', 'improve', 'worsen', 'classification', 'normalization', 'technique', 'standardization', 'turn', 'distribution', 'one', 'resembles', 'standard', 'normal', 'distribution', 'boxcox', 'transformation', 'turn', 'distribution', 'far', 'normal', 'close', 'normal', 'distribution', 'lambda1lambda', 'log', 'transformation', 'take', 'care', 'heteroscadacity', 'euclidian', 'distance', 'caution', 'confusion', 'matrix', 'transported', 'data', 'imbalance', 'clustering', 'dealing', 'data', 'imbalance', 'case', 'exoplanets', 'timeseries', 'flux', 'data', 'overtsampling', 'idea', 'duplicating', 'certain', 'value', 'represented', 'smoke', 'performs', 'linear', 'sampling', 'two', 'hyperparamaeters', 'number', 'sample', 'smoke']",1,1.892873048782349,106,0.614942051983084,0.1263408820023838,0.566081934985014
135,"todayâ€™s session was a great mix of hands-on exploration and theory. we started by playing around with playground.tensorflow.org, tweaking the number of layers in a neural network to see how it affects performance. as we increased the degree of freedom, the model became more flexible and adapted better to the datasetâ€”until we pushed it too far and saw overfitting, where the model started memorizing patterns instead of generalizing them.

moving on to classification, we discussed the confusion matrix and broke down key terms like true positives, false positives, true negatives, and false negatives. we also saw how overlapping false positives and false negatives can make classification tricky. this naturally led us to the roc curve (receiver operating characteristic curve) and why the area under the curve (auc) matters. we learned that:

auc close to 1 means a great classifier.
auc around 0.5 (a straight diagonal line) means the model is no better than random guessing.
a key takeaway was that in real-life scenarios, data imbalance is a big challenge. for example, in fraud detection, fraudulent transactions are rare compared to normal ones, so the model often fails to detect them. thatâ€™s why accuracy alone isnâ€™t a reliable metric, and we should focus on precision, recall, and the confusion matrix instead.

shifting gears, we explored unsupervised learning and looked at k-means clusteringâ€”how data points are randomly assigned to clusters, centroids are calculated, and points are re-grouped iteratively. we also got introduced to hierarchical clustering and dendrograms, where we focused on complete linkage as a clustering method.

to wrap things up, we saw a python implementation that plotted roc curves, helping us visualize how well a classifier performs.

overall, this session gave us a clearer understanding of how classification models work, how to evaluate them properly, and how clustering helps in unsupervised learning. a great mix of concepts and application!","['todayâ€™s', 'session', 'great', 'mix', 'hanson', 'exploration', 'theory', 'started', 'playing', 'around', 'playgroundtensorfloworg', 'tweaking', 'number', 'layer', 'neural', 'network', 'see', 'affect', 'performance', 'increased', 'degree', 'freedom', 'model', 'became', 'flexible', 'adapted', 'better', 'datasetâ€', '”', 'pushed', 'far', 'saw', 'overfitting', 'model', 'started', 'memorizing', 'pattern', 'instead', 'generalizing', 'moving', 'classification', 'discussed', 'confusion', 'matrix', 'broke', 'key', 'term', 'like', 'true', 'positive', 'false', 'positive', 'true', 'negative', 'false', 'negative', 'also', 'saw', 'overlapping', 'false', 'positive', 'false', 'negative', 'make', 'classification', 'tricky', 'naturally', 'led', 'u', 'roc', 'curve', 'receiver', 'operating', 'characteristic', 'curve', 'area', 'curve', 'au', 'matter', 'learned', 'au', 'close', '1', 'mean', 'great', 'classifier', 'au', 'around', '05', 'straight', 'diagonal', 'line', 'mean', 'model', 'better', 'random', 'guessing', 'key', 'takeaway', 'realize', 'scenario', 'data', 'imbalance', 'big', 'challenge', 'example', 'fraud', 'detection', 'fraudulent', 'transaction', 'rare', 'compared', 'normal', 'one', 'model', 'often', 'fails', 'detect', 'thatâ€™s', 'accuracy', 'alone', 'isnâ€™t', 'reliable', 'metric', 'focus', 'precision', 'recall', 'confusion', 'matrix', 'instead', 'shifting', 'gear', 'explored', 'unsupervised', 'learning', 'looked', 'mean', 'clusteringâ€', '”', 'data', 'point', 'randomly', 'assigned', 'cluster', 'centroid', 'calculated', 'point', 'regrouped', 'iterative', 'also', 'got', 'introduced', 'hierarchical', 'clustering', 'dendrograms', 'focused', 'complete', 'linkage', 'clustering', 'method', 'wrap', 'thing', 'saw', 'python', 'implementation', 'plotted', 'roc', 'curve', 'helping', 'u', 'visualize', 'well', 'classifier', 'performs', 'overall', 'session', 'gave', 'u', 'clearer', 'understanding', 'classification', 'model', 'work', 'evaluate', 'properly', 'clustering', 'help', 'unsupervised', 'learning', 'great', 'mix', 'concept', 'application']",2,0.0,193,0.0,0.2300357568533969,0.02300357568533969
644,"we started the discussion with logistic regression. we saw the logistic regression model in the sklearn library. how to implement it etc. logit_regression score gives the accuracy of the fit. but accuracy of the model is not a good metric to decide whether the model is good or bad. hence we make a confusion matrix. by this we get the false positives false negatives etc. using this we can get the recall, precision and f1-score by these which are a better metric to decide whether a model is good or bad. then we discussed about roc curve which tells when the classifier starts detecting incorrect values/false positives. auc signifies area under the roc curve. we need to set thresholds on classifier best classifier will have an auc tending to 1 and worst will have an auc tending to 0.5. 

then we touched the topic of feature engineering and feature transformation. we also discussed that if there is a class imbalance in the dataset then the classifier will not be able to perform well and generalize well.

then we discussed clustering algorithms which are a class of unsupervised learning. we discussed to methods:
1) heirarchial clustering - make dendograms
2) kmeans clustering - randomly initiate centroids and then reassign based on distances. we initially declare that how many clusters we want to achieve and then finally reach that target.

then we also talked about sillhoutte score which tells whether the ckustering is good or not.","['started', 'discussion', 'logistic', 'regression', 'saw', 'logistic', 'regression', 'model', 'learn', 'library', 'implement', 'etc', 'logitregression', 'score', 'give', 'accuracy', 'fit', 'accuracy', 'model', 'good', 'metric', 'decide', 'whether', 'model', 'good', 'bad', 'hence', 'make', 'confusion', 'matrix', 'get', 'false', 'positive', 'false', 'negative', 'etc', 'using', 'get', 'recall', 'precision', 'f1score', 'better', 'metric', 'decide', 'whether', 'model', 'good', 'bad', 'discussed', 'roc', 'curve', 'tell', 'classifier', 'start', 'detecting', 'incorrect', 'valuesfalse', 'positive', 'au', 'signifies', 'area', 'roc', 'curve', 'need', 'set', 'threshold', 'classifier', 'best', 'classifier', 'au', 'tending', '1', 'worst', 'au', 'tending', '05', 'touched', 'topic', 'feature', 'engineering', 'feature', 'transformation', 'also', 'discussed', 'class', 'imbalance', 'dataset', 'classifier', 'able', 'perform', 'well', 'generalize', 'well', 'discussed', 'clustering', 'algorithm', 'class', 'unsupervised', 'learning', 'discussed', 'method', '1', 'hierarchical', 'clustering', 'make', 'dendograms', '2', 'mean', 'clustering', 'randomly', 'initiate', 'centroid', 'resign', 'based', 'distance', 'initially', 'declare', 'many', 'cluster', 'want', 'achieve', 'finally', 'reach', 'target', 'also', 'talked', 'silhouette', 'score', 'tell', 'whether', 'clustering', 'good']",2,0.6261764104510801,132,0.2034273809296892,0.1573301549463647,0.1988176583313568
349,"today's lecture covered the quality of classifiers, emphasizing that accuracy alone is not a reliable metric. instead, we should analyze precision, recall, and the roc curve to assess performance. precision (tp / (tp + fp)) and recall (tp / (tp + fn)) help measure how well a model predicts positive cases while minimizing false negatives.

we also discussed clustering, an unsupervised learning method where data is grouped without predefined labels. k-means clustering requires specifying the number of clusters, while hierarchical clustering determines clusters automatically based on data structure.

the confusion matrix was introduced to evaluate models using true positives, true negatives, false positives, and false negatives. accuracy is calculated as (tp + tn) / total samples. we also explored logistic regression and neural networks, highlighting their role in classification.

finally, the roc curve and auc were discussed. a higher auc (closer to 1) indicates a better classifier, while 0.5 suggests random performance. a poor classifier flattens the roc curve, reducing its ability to distinguish between classes. overall, the lecture focused on evaluating classifiers and clustering techniques effectively.","['today', 'lecture', 'covered', 'quality', 'classifies', 'emphasizing', 'accuracy', 'alone', 'reliable', 'metric', 'instead', 'analyze', 'precision', 'recall', 'roc', 'curve', 'assess', 'performance', 'precision', 'tp', 'tp', 'fp', 'recall', 'tp', 'tp', 'fn', 'help', 'measure', 'well', 'model', 'predicts', 'positive', 'case', 'minimizing', 'false', 'negative', 'also', 'discussed', 'clustering', 'unsupervised', 'learning', 'method', 'data', 'grouped', 'without', 'predefined', 'label', 'mean', 'clustering', 'requires', 'specifying', 'number', 'cluster', 'hierarchical', 'clustering', 'determines', 'cluster', 'automatically', 'based', 'data', 'structure', 'confusion', 'matrix', 'introduced', 'evaluate', 'model', 'using', 'true', 'positive', 'true', 'negative', 'false', 'positive', 'false', 'negative', 'accuracy', 'calculated', 'tp', 'tn', 'total', 'sample', 'also', 'explored', 'logistic', 'regression', 'neural', 'network', 'highlighting', 'role', 'classification', 'finally', 'roc', 'curve', 'au', 'discussed', 'higher', 'au', 'closer', '1', 'indicates', 'better', 'classifier', '05', 'suggests', 'random', 'performance', 'poor', 'classifier', 'flattened', 'roc', 'curve', 'reducing', 'ability', 'distinguish', 'class', 'overall', 'lecture', 'focused', 'evaluating', 'classifies', 'clustering', 'technique', 'effectively']",2,0.7215821870782234,123,0.2344220765791814,0.1466030989272944,0.2256401788139927
545,"we started by learning about the tool ""playground.tensorflow"" where we visualized the dataset and how we can adjust the neural network to get it as accurate as possible. we did changes by increasing and decreasing the number of layers, as we keep increasing the degree of freedom, the ann adjust to more changes and the boundary is closer to the actual boundary until a point, after which it leads to overfitting of data. we saw graphs of false positive and false negative and them overlapping. we would like to have classifier which can distinguish between two classes even if they overlap. we see this in the roc curve (receiver operator characteristic curve), the importance and significance of the area under roc curve. we saw different roc curves and understood what shape indicates best fit. sometimes, there is lesser data for one class as compared to the others, such cases in real life are when there are fraudulent cases, and the classifier usually misses this out. we observed a code in python which can plot the roc curves and saw the output figures. clustering is unsupervised type, and we looked at the code and algorithm for it. in the end we learnt about k means clustering. and in the end we saw hierarchical clustering method. ","['started', 'learning', 'tool', 'playgroundtensorflow', 'visualized', 'dataset', 'adjust', 'neural', 'network', 'get', 'accurate', 'possible', 'change', 'increasing', 'decreasing', 'number', 'layer', 'keep', 'increasing', 'degree', 'freedom', 'ann', 'adjust', 'change', 'boundary', 'closer', 'actual', 'boundary', 'point', 'lead', 'overfitting', 'data', 'saw', 'graph', 'false', 'positive', 'false', 'negative', 'overlapping', 'would', 'like', 'classifier', 'distinguish', 'two', 'class', 'even', 'overlap', 'see', 'roc', 'curve', 'receiver', 'operator', 'characteristic', 'curve', 'importance', 'significance', 'area', 'roc', 'curve', 'saw', 'different', 'roc', 'curve', 'understood', 'shape', 'indicates', 'best', 'fit', 'sometimes', 'lesser', 'data', 'one', 'class', 'compared', 'others', 'case', 'real', 'life', 'fraudulent', 'case', 'classifier', 'usually', 'miss', 'observed', 'code', 'python', 'plot', 'roc', 'curve', 'saw', 'output', 'figure', 'clustering', 'unsupervised', 'type', 'looked', 'code', 'algorithm', 'end', 'learnt', 'k', 'mean', 'clustering', 'end', 'saw', 'hierarchical', 'clustering', 'method']",2,0.7500004902019524,108,0.2436543965427547,0.1287246722288438,0.2321614241113636
203,"in today's class (12/2/25)
we started with understanding the matrix where we first implemented the code and through the algorithm what's the confusion matrix understanding the values of true positive true negative false positive falls negative then precision where we discussed that we should not depend on the accuracy by the model which is inbuilt in the libraries. 
we also had a short discussion about the neural networks i that was shown by the sir on playground.tensorflow.org where we learn about various boundaries over fitting features edition of neuron sedition of players and how does it affect the output of our model. 
then we started discussing about the region of conversions curve to understand a good classifier and a bad classifier where we also use the website and understood when that the features were added it became a very good classifier the region of convergence should be steep in the starting and then saturating the area under curve of roc curve is also a metric when it reaches the value 1, it is a very good classifier while when approximately 0.5, it's very bad. a 45 degrees slope of roc is a very bad classifier. next we went to understand data imbalance which is caused due to lack of data which cannot be easily separated which is usually understood and frauds in finances and other examples to. the other two matrix at we discussed a recall and support. 
next we started understanding the on un-supervising algorithm clustering where the output y in y=f(x) is also not given. this form of learning is used when we have to cluster all the input and analyse the groups terror than giving some significance earlier.
the example used here was of e-commerce website analysing about good buyers, bad buyers, etc.
the last part discuss was two types of clustering k-means clustering (pre-determining the number of clusters and than it will form the points in the group based on centroid distance of all points) and hierarchial clustering (which uses euclidean distance to match the points and based on our set threshold, a point to cut we get the numberâ ofâ clusters)","['today', 'class', '12225', 'started', 'understanding', 'matrix', 'first', 'implemented', 'code', 'algorithm', 'whats', 'confusion', 'matrix', 'understanding', 'value', 'true', 'positive', 'true', 'negative', 'false', 'positive', 'fall', 'negative', 'precision', 'discussed', 'depend', 'accuracy', 'model', 'unbuilt', 'library', 'also', 'short', 'discussion', 'neural', 'network', 'shown', 'sir', 'playgroundtensorfloworg', 'learn', 'various', 'boundary', 'fitting', 'feature', 'edition', 'neuron', 'sedition', 'player', 'affect', 'output', 'model', 'started', 'discussing', 'region', 'conversion', 'curve', 'understand', 'good', 'classifier', 'bad', 'classifier', 'also', 'use', 'website', 'understood', 'feature', 'added', 'became', 'good', 'classifier', 'region', 'convergence', 'steep', 'starting', 'saturation', 'area', 'curve', 'roc', 'curve', 'also', 'metric', 'reach', 'value', '1', 'good', 'classifier', 'approximately', '05', 'bad', '45', 'degree', 'slope', 'roc', 'bad', 'classifier', 'next', 'went', 'understand', 'data', 'imbalance', 'caused', 'due', 'lack', 'data', 'easily', 'separated', 'usually', 'understood', 'fraud', 'finance', 'example', 'two', 'matrix', 'discussed', 'recall', 'support', 'next', 'started', 'understanding', 'supervising', 'algorithm', 'clustering', 'output', 'fx', 'also', 'given', 'form', 'learning', 'used', 'cluster', 'input', 'analyse', 'group', 'terror', 'giving', 'significance', 'earlier', 'example', 'used', 'ecommerce', 'website', 'analysing', 'good', 'buyer', 'bad', 'buyer', 'etc', 'last', 'part', 'discus', 'two', 'type', 'clustering', 'mean', 'clustering', 'predetermining', 'number', 'cluster', 'form', 'point', 'group', 'based', 'centred', 'distance', 'point', 'hierarchical', 'clustering', 'us', 'euclidean', 'distance', 'match', 'point', 'based', 'set', 'threshold', 'point', 'cut', 'get', 'numberâ', 'ofâ', 'cluster']",2,0.7212405152933472,180,0.2343110768749848,0.2145411203814064,0.232334081225627
608,"we started off with a display of a site that gives us visualization of classification, named playground.tensorflow.org. after that we returned back to metrics oof logistics regression. we saw that the the given score that tells us about the accuracy can't be trusted totally. moving on we saw the receiver operating characteristics (roc) curve. the roc curve indicates the quality of the model. the sharper the better. there is another term called auc which is basically the area under the roc curve. ideally it should be near to 1 for a good classifier.
we then came to clustering. this is a part of unsupervised learning, that is it doesn't have labels. there are algorithms like k-means and other.","['started', 'display', 'site', 'give', 'u', 'visualization', 'classification', 'named', 'playgroundtensorfloworg', 'returned', 'back', 'metric', 'logistics', 'regression', 'saw', 'given', 'score', 'tell', 'u', 'accuracy', 'cant', 'trusted', 'totally', 'moving', 'saw', 'receiver', 'operating', 'characteristic', 'roc', 'curve', 'roc', 'curve', 'indicates', 'quality', 'model', 'sharper', 'better', 'another', 'term', 'called', 'au', 'basically', 'area', 'roc', 'curve', 'ideally', 'near', '1', 'good', 'classifier', 'came', 'clustering', 'part', 'unsupervised', 'learning', 'doesnt', 'label', 'algorithm', 'like', 'mean']",2,0.7733236680139723,60,0.2512314513440348,0.07151370679380215,0.2332596768890115
305,"we started our discussion with the classification evaluation metrics. then, we visited a website to visualize different data distributions and their classification boundaries by adjusting nodes and features for a neural network. after that, we moved to the notebook for logistic regression, where we loaded the data and converted it into a dataframe. we analyzed the classification performance using different evaluation metrics, as accuracy alone is not sufficient to validate our model's performance. we also looked at other evaluation metrics such as the confusion matrix, f1 score, recall, and accuracy. 
next, we examined the roc curve, which shows how many false positives our classifier detects before identifying true positives. the area under the roc curve (auc-roc) indicates the quality of our classifier. if the auc-roc value is less than or equal to 0.5, the classifier performs no better than a random guess.
this was for binary classification. we then moved on to multiclass classifiers, where we examined the classification evaluation scores and the confusion matrix for each class. we also looked at the auc-roc curve for each class and compared the performance of our classifier across different classes.
we started discussing clustering methods, which are unsupervised machine learning techniques. first, we explored the hierarchical clustering method. we plotted a dendrogram to analyze the closeness of data points and determine how to divide them into clusters. then, we moved on to the k-means clustering method, where we discussed how k-means assigns data points to clusters.","['started', 'discussion', 'classification', 'evaluation', 'metric', 'visited', 'website', 'visualize', 'different', 'data', 'distribution', 'classification', 'boundary', 'adjusting', 'node', 'feature', 'neural', 'network', 'moved', 'notebook', 'logistic', 'regression', 'loaded', 'data', 'converted', 'dataframe', 'analyzed', 'classification', 'performance', 'using', 'different', 'evaluation', 'metric', 'accuracy', 'alone', 'sufficient', 'validate', 'model', 'performance', 'also', 'looked', 'evaluation', 'metric', 'confusion', 'matrix', 'f1', 'score', 'recall', 'accuracy', 'next', 'examined', 'roc', 'curve', 'show', 'many', 'false', 'positive', 'classifier', 'detects', 'identifying', 'true', 'positive', 'area', 'roc', 'curve', 'croc', 'indicates', 'quality', 'classifier', 'croc', 'value', 'less', 'equal', '05', 'classifier', 'performs', 'better', 'random', 'guess', 'binary', 'classification', 'moved', 'multiclass', 'classifies', 'examined', 'classification', 'evaluation', 'score', 'confusion', 'matrix', 'class', 'also', 'looked', 'croc', 'curve', 'class', 'compared', 'performance', 'classifier', 'across', 'different', 'class', 'started', 'discussing', 'clustering', 'method', 'unsupervised', 'machine', 'learning', 'technique', 'first', 'explored', 'hierarchical', 'clustering', 'method', 'plotted', 'dendrogram', 'analyze', 'closeness', 'data', 'point', 'determine', 'divide', 'cluster', 'moved', 'mean', 'clustering', 'method', 'discussed', 'mean', 'assigns', 'data', 'point', 'cluster']",2,0.74591863678597,134,0.2423283153683553,0.1597139451728248,0.2340668783488022
49,"the following were discussed in today's class
1. a short discussion about a website where one can play with multiple aspects of neural networks by interacting with it directly.
2. most of the discussion revolved around this section where various classification model performance model analysis tools/numbers/metrics were discussed. some of them are
	a) confusion matrix: overall glimpse of the model performance, showing a matrix of predictions vs outcomes
	b) precision: this metric is defined for every class. precision of a class shows how precise is the model when in classifying data as this class(tp/tp+fp)
	c) recall: this metric is defined for every class. this shows how well the model is able to recall this particular class(tp/tp+fn)
	d) f1-score: harmonic mean of precision and recall. signifies how good the model is. accuracy metric is not a very good metric for model performance analysis as it doesn't capture 	misclassification of under-represented class: example of fraudulent transactions which have very less representation(npci example)
	e) roc(receiver operating characteristic) curve: explains the trade off of increasing tpr with fpr of the given model. auc(area under the curve) signifies how much one has to trade 	off tpr to decrease fpr.
3. clustering problem(unsupervised learning problem). example of customer segmentation was discussed. then went on to clustering algorithms like k-means, hierarchical clustering etc.","['following', 'discussed', 'today', 'class', '1', 'short', 'discussion', 'website', 'one', 'play', 'multiple', 'aspect', 'neural', 'network', 'interacting', 'directly', '2', 'discussion', 'revolved', 'around', 'section', 'various', 'classification', 'model', 'performance', 'model', 'analysis', 'toolsnumbersmetrics', 'discussed', 'confusion', 'matrix', 'overall', 'glimpse', 'model', 'performance', 'showing', 'matrix', 'prediction', 'v', 'outcome', 'b', 'precision', 'metric', 'defined', 'every', 'class', 'precision', 'class', 'show', 'precise', 'model', 'classifying', 'data', 'classtptpfp', 'c', 'recall', 'metric', 'defined', 'every', 'class', 'show', 'well', 'model', 'able', 'recall', 'particular', 'classtptpfn', 'f1score', 'harmonic', 'mean', 'precision', 'recall', 'signifies', 'good', 'model', 'accuracy', 'metric', 'good', 'metric', 'model', 'performance', 'analysis', 'doesnt', 'capture', 'misclassification', 'underrepresented', 'class', 'example', 'fraudulent', 'transaction', 'less', 'representationnpci', 'example', 'e', 'rocreceiver', 'operating', 'characteristic', 'curve', 'explains', 'trade', 'increasing', 'tr', 'given', 'model', 'aurea', 'curve', 'signifies', 'much', 'one', 'trade', 'tr', 'decrease', '3', 'clustering', 'problemunsupervised', 'learning', 'problem', 'example', 'customer', 'segmentation', 'discussed', 'went', 'clustering', 'algorithm', 'like', 'mean', 'hierarchical', 'clustering', 'etc']",2,0.7481305161343722,129,0.2430468937358377,0.1537544696066746,0.2341176513229214
